group,Escherichia/Shigella,Veillonella,Bacillus,Arthrobacter,Plesiomonas,Paracoccus,Ralstonia,Prevotella,Victivallis,Acetanaerobacterium,Erysipelotrichaceae_incertae_sedis,Gardnerella,Coprobacillus,Pseudoflavonifractor,Delftia,Bilophila,Paraprevotella,Stenotrophomonas,Alteromonas,Enhydrobacter,Campylobacter,Dorea,Pseudocitrobacter,Anaerostipes,Marinobacter,Terrisporobacter,Rothia,Lautropia,Flavonifractor,Slackia,Psychrobacter,Weissella,Methylophaga,Clostridium_XlVb,Mycoplasma,Anaerococcus,Clostridium_III,Enterobacter,Barnesiella,Lactobacillus,Limnohabitans,Sphingopyxis,Atopobium,Clostridium_XVIII,Sphingobium,Coprococcus,Senegalimassilia,Holdemania,Polaromonas,Klebsiella,Vulcaniibacterium,Paraeggerthella,Gordonibacter,Shinella,Negativicoccus,Howardella,Micrococcus,Devosia,Lachnospira,Actinomyces,Treponema,Luteimonas,Robinsoniella,Alloprevotella,Catonella,Kocuria,Desulfovibrio,Cloacibacillus,Comamonas,Pelomonas,Rummeliibacillus,Cellulosilyticum,Adlercreutzia,Eikenella,Methylobacterium,Tepidimonas,Flavobacterium,Coprobacter,Ruminococcus2,Oribacterium,Rhodococcus,Leptotrichia,Aggregatibacter,Abiotrophia,Peptoniphilus,Brachybacterium,Faecalibacterium,Dialister,Anaerosporobacter,Selenomonas,Alcanivorax,Cronobacter,Lachnoanaerobaculum,Ottowia,Bacteroides,Stomatobaculum,Porphyrobacter,Romboutsia,Acinetobacter,Helicobacter,Vibrio,Enterococcus,Mobilitalea,Succinivibrio,Hydrogenoanaerobacterium,Hyphomicrobium,Chitinimonas,Lacihabitans,Cloacibacterium,Hydrogenophaga,Paenibacillus,Moryella,Intestinibacter,Xenophilus,Parvimonas,Zoogloea,Megamonas,Ramlibacter,Sutterella,Roseovarius,Phascolarctobacterium,Blastococcus,Rhodoluna,Butyrivibrio,Moraxella,Roseburia,Tsukamurella,Cellvibrio,Cetobacterium,Haemophilus,Roseomonas,Faecalitalea,Odoribacter,Serratia,Oxalobacter,Pantoea,Elizabethkingia,Leuconostoc,Propionispira,Buttiauxella,Raoultella,Methyloversatilis,Leifsonia,Microbacterium,Terrimonas,Obesumbacterium,Algoriphagus,Pyramidobacter,Arcobacter,Filifactor,Christensenella,Catenibacterium,Finegoldia,Neisseria,Ezakiella,Acidaminococcus,Shuttleworthia,Acetatifactor,Isoptericola,Hydrogenophilus,Aquabacterium,Mitsuokella,Catabacter,Thiothrix,Fretibacterium,Cardiobacterium,Massilia,Brevibacterium,Salinihabitans,Herpetosiphon,Burkholderia,Sphingorhabdus,Lawsonia,Anaeroglobus,Gordonia,Phyllobacterium,Porphyromonas,Caulobacter,Gemella,Melaminivora,Faecalicoccus,Clostridium_sensu_stricto,Pseudorhodobacter,Pseudobutyrivibrio,Lysobacter,Peptococcus,Lachnospiracea_incertae_sedis,Chryseobacterium,Undibacterium,Oceanobacillus,Clostridium_IV,Lactococcus,Tannerella,Thiopseudomonas,Pseudoxanthomonas,Holdemanella,Phocaeicola,Murdochiella,Thalassospira,Pelagibius,Novosphingobium,Parabacteroides,Butyricicoccus,Collinsella,Marivita,Leucobacter,Granulicatella,Eisenbergiella,Succinatimonas,Oscillibacter,Lactonifactor,Rhizobium,Schwartzia,Alistipes,Diplorickettsia,Coprothermobacter,Akkermansia,Erysipelothrix,Saccharopolyspora,Sphingobacterium,Cnuella,Butyricimonas,Capnocytophaga,Megasphaera,Corynebacterium,Nocardioides,Ruminococcus,Scardovia,Bulleidia,Alloscardovia,Halobacteriovorax,Geodermatophilus,Dermacoccus,Bosea,Nitrosospira,Intestinimonas,Azoarcus,Pseudoramibacter,Gemmiger,Brevibacillus,Skermanella,Thermicanus,Bdellovibrio,Brevundimonas,Centipeda,Aquihabitans,Sphingomonas,Bradyrhizobium,Phenylobacterium,Clostridium_XlVa,Shewanella,Gemmobacter,Hyphomonas,Luteolibacter,Actinobacillus,Allisonella,Allobaculum,Schlegelella,Youngiibacter,Sandaracinobacter,Pseudonocardia,Anaerofilum,Olsenella,Bifidobacterium,Mucispirillum,Tepidimicrobium,Turicibacter,Exiguobacterium,Aureimonas,Piscicoccus,Fusicatenibacter,Blautia,Rhodobacter,Kinneretia,Acidovorax,Chitinilyticum,Fusobacterium,Pasteurella,Parasutterella,Streptomyces,Aestuariibacter,Mucilaginibacter,Citrobacter,Alkanindiges,Geobacillus,Flavisolibacter,Eggerthella,Peptostreptococcus,Anaerotruncus,Methanobrevibacter,Eubacterium,Proteus,Propionibacterium,Solobacterium,Hungatella,Staphylococcus,Streptococcus,Morganella,Clostridium_XI,Elusimicrobium,Sneathia,Aeromonas,Pseudomonas
yControl(huadong cohort),0.200150113,0.100075056,0.025018764,0,0,0,0,0.025018764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85364023,0,0,0,0,0.450337753,0,0,0,0,0.025018764,0.025018764,0,0,0,0.375281461,0.025018764,0,0,0,0.150112584,0,0,0,0,0.025018764,0.050037528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03177383,0.67550663,0,0,0,0,0,0,0.325243933,0,0,0.12509382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025018764,0,0,0,0,0,0,0,0,6.604953715,0,0,0,0.050037528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100075056,0,0,0,0,21.99149362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.705028772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100075056,0,0,0,0,0,0,0,0,0.025018764,0,0,0.250187641,0,0,0,0,0,0,0,0,0,0,2.5769327,0.025018764,0,0,0,0,0,0,0,0,0,0,0,0,38.75406555,0,0,0,0,0,0,1.426069552,4.403302477,0,0,0,0,0,0,0.325243933,0,0,0,0,0,0,0,0.025018764,0,0,0,0.025018764,0,0,0,0,0.025018764,0.075056292,0,0,0,0,0,0
oCRC(huadong cohort),72.04952711,0.004900439,0,0.063705712,0,0,0.099642268,0.068606152,0,0,0.009800879,0,0,0,0,0.00163348,0.006533919,0,0.073506591,0,0.013067838,0.008167399,0,3.747202666,0.052271354,0.00326696,0.050637874,0,0.112710106,0.00163348,0,0,0.060438753,0,0,0.016334798,0.00163348,0.009800879,0.019601758,0.112710106,0,0,0,1.068295791,0,0.00163348,0,0,0,0.153547101,0,0,0,0,0,0,0.021235237,0,0,0.115977066,0,0,0,0,0,0,0.004900439,0,0,0,0,0,0,0,0.013067838,0,0,0.006533919,0.096375308,0.004900439,0,0.013067838,0.00326696,0,0,0.021235237,0.053904833,0.00326696,0,0.004900439,0.047370914,0.045737434,0.013067838,0,1.332919518,0,0,0.021235237,0.040836995,0.00326696,0,0.101275748,0,0,0,0,0,0,0,0,0,0,0,0,0.017968278,0,0,0,0.00326696,0,0.945784805,0,0,0,0,0.022868717,0.011434359,0,0,0.026135677,0,0,0.022868717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016334798,0,0.00163348,0,0,0.014701318,0,0,0,0.00326696,0,0,0.031036116,0,0,0,0,0.004900439,0,0.009800879,0,0,0.00163348,0,0,0,0,0,0.00163348,0,0.016334798,0,0.037570035,0.027769157,0,0,0,0,1.948741404,0,0,0,0.013067838,0,0,0,0,0,0,0,0.006533919,0.00163348,0,0.052271354,0,0.021235237,0.00326696,0,0.070239631,0,0,0.006533919,0,0,0,0.013067838,0,0,0.042470475,0,0,0,0,0.00163348,0,0.008167399,0.169881899,0,0.024502197,0,0,0,0,0,0,0,0,0.00326696,0,0,0.009800879,0,0,0.011434359,0,0.112710106,0.017968278,0,0.052271354,0,0,0.790604224,0,0,0,0,0,0.00163348,0,0.117610546,0,0,0,0,0,0.006533919,0,0,0,0,0,0,0.00163348,3.538117251,0,0,0,0,11.52583348,0,0.00326696,0,0.004900439,0,0.019601758,0,0,0.006533919,0,0.009800879,0,0,0.099642268,0.088207909,0,0.00163348,0,0.071873111,0.117610546,0.00163348,0,0,0,0.00163348,0.004900439
oCRC(huadong cohort),0.201998144,0.005459409,0,0,0,0,0,0.021837637,0,0.021837637,0,0,0,0.092809958,0,0.349402195,0,0.005459409,0,0,0,0.393077469,0,0.535022111,0,0,0.005459409,0,0.147404051,0,0,0,0,0.201998144,0,0,0,0.005459409,0.322105148,0,0,0,0,0.021837637,0,0.262051646,0,0.010918819,0,0.049134684,0,0,0,0,0,0,0,0,0,0.005459409,0,0,0,0.005459409,0,0,0.163782279,0,0,0,0,0,0,0,0,0,0,0,2.025440847,0,0,0,0,0,0,0,9.122672927,0.016378228,0,0,0,0,0,0,56.51580499,0,0,0.005459409,0,0.021837637,0,0,0,0,0,0,0,0,0,0,0,0,0.027297046,0,0,0,0.038215865,0,0,0,1.46312169,0,0,0,0,3.346617896,0,0,0,0,0,0,0.22929519,0,0,0,0,0,0,0,0.005459409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010918819,0,0,0,0,1.179232407,0,0,0,1.883496206,0,0,0,0,0,0,0,0,0,0,1.506796965,0,0.010918819,0,0,0,0.07643173,0,1.572309876,0,0,0,0.857127259,0,0,0.070972321,0,0,0,0,0.191079325,0,0,0,0,2.576841186,0,0,0,0,0,0,0,0,0.103728777,0,0,2.817055195,0,0,0,0,0,0,0,0.005459409,0,0,4.493093847,0,0,0,0,0,0,0,0,0,0,0,0.049134684,0,0.07643173,0,0,0,0,0,0,1.228367091,3.341158487,0,0,0,0,0.010918819,0,0.829830212,0,0,0,0.016378228,0,0,0,0.010918819,0,0.038215865,0,1.135557133,0,0,0,0.240214009,0,0.021837637,0,0,0,0,0,0
oCRC(huadong cohort),11.60791697,0.019817186,0,0,0,0,0,17.6249102,0,0,0.042111521,0,0,0.059451559,0,0.470658178,0,0.002477148,0,0,0,0.047065818,0,0.007431445,0,0.002477148,0.004954297,0,0.460749585,0,0,0.007431445,0,1.320320048,0,0,0,0.366617949,0.009908593,0.173400381,0,0,0.002477148,0.262577721,0,0.052020114,0,0.019817186,0,2.130347544,0,0,0.002477148,0,0,0,0,0,0,0.017340038,0,0,0,0,0,0,0.89177339,0.002477148,0.101563081,0,0,0,0,0,0,0,0,0,2.395402413,0.007431445,0,0,0,0.004954297,0,0,15.28895935,0.022294335,0,0,0,0.004954297,0.004954297,0,9.477569422,0.002477148,0,0.009908593,0,0,0,0.777824568,0,0,0,0,0,0,0,0,0,0,0.009908593,0,0,0,0.022294335,0,0,0,3.282221507,0,0,0,0,0.198171865,0,0,0,0.039634373,0,0,0.183308975,0.002477148,0,0,0,0,0,0,0.024771483,0,0,0,0,0,0,0.004954297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002477148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056974411,0,0,0.009908593,0,0,0,0,4.644653075,0,0,0,0.13128886,0,0,0,0,0.002477148,0,0,0,0,0,5.328346008,0,0.034680076,0,0,0.017340038,0.032202928,0,1.800886819,0.012385742,0,0,0.874433352,0,0,3.866828507,0,0,0,0,0.64405856,0,0,0,0,1.253437043,0,0,0,0,0,0,0,0,0.133766009,0,0,1.094899552,0,0,0,0,0,0,0,0,0,0,4.121974783,0,0,0,0,0,0.007431445,0,0,0,0,0,0,0.004954297,0.767915975,0,0.002477148,0,0,0,0,0.007431445,0.388912284,0,0,0,0,3.958482994,0,0.01486289,0,0,0,0,0,0,0,0.009908593,0.004954297,0.02972578,0,0.96608784,0,0,0,0.032202928,0,0.128811712,0.007431445,0.019817186,0,0,2.110530357,0
oCRC(huadong cohort),0.323521274,0.025541153,0,0,0,0,0,9.70350978,0.029798012,0.002128429,0.002128429,0,0,0.07449503,0,1.596322074,0.991848115,0.002128429,0,0,0,0.495924058,0,0.063852883,0,0.002128429,0.014899006,0,0.872656067,0.051082306,0,0.004256859,0,1.849605176,0,0,0.002128429,0,0.227741949,0.006385288,0,0,0,0.031926441,0,0.006385288,0,0.027669583,0,0.019155865,0,0,0,0,0,0.080880318,0,0,0,0.034054871,0,0,0,0.004256859,0,0,3.416129238,0,0,0,0,0,0.002128429,0,0,0,0,0,0.295851691,0.002128429,0,0,0,0,0,0,18.70463785,0.021284294,0,0,0,0,0.002128429,0,3.905668008,0,0,0.219228231,0,0.002128429,0,0.002128429,0,0,0,0,0,0,0,0,0,0,0,0,0.002128429,0,0.006385288,0,1.285571377,0,2.288061639,0,0,0,0,7.311155099,0,0,0,0.019155865,0,0,0.040440159,0,0,0,0,0.008513718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006385288,0,0,0,0.004256859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128429,0,0,0,0,0.008513718,0,0,0.053210736,0,0,0,0,8.639295064,0,0,0,0.557648511,0.004256859,0,0,0,0,0,0,0,0,0,0.90032565,0.002128429,3.575761446,0,0,0.004256859,0.006385288,0,1.430304578,0.002128429,0,0,0.702381713,0,0,16.4378605,0,0,0,0,0.159632207,0,0.010642147,0,0,1.230232212,0,0,0,0,0,0,0,0,0.046825448,0,0,0.295851691,0,0,0,0,0,0,0,0,0,0,6.608773386,0,0,0,0,0,0.506566205,0,0,0,0,0,0.006385288,0,0.879041355,0,0,0,0,0,0,0.421429028,0.704510142,0,0,0,0,2.02200796,0,0.004256859,0,0,0,0,0,0,0,0,0.002128429,0.055339165,0,0.419300598,0.002128429,0,0,0.021284294,0.002128429,0.183044931,0,0,0,0,0,0
yControl(huadong cohort),0.257494942,0.052112072,0,0,0,0,0,0.021457912,0,0,0.003065416,0,0.003065416,0.024523328,0,0.150205383,0.024523328,0,0,0,0,0.232971614,0,0.088897063,0,0,0,0,0.349457421,0.006130832,0,0,0,0.383176997,0,0,0,0,0.006130832,0.003065416,0,0,0,0.309607014,0,0.049046656,0,0,0,0.021457912,0,0,0,0,0,0,0,0,0,0.012261664,0,0,0,0.003065416,0,0,0.23603703,0,0,0,0,0,0,0,0,0,0,0,0.677456931,0,0,0,0,0,0,0,28.10986451,0.867512721,0,0,0,0,0,0,45.80344553,0,0,0.190055791,0,0.003065416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024523328,0,0.447550733,0,1.131138495,0,0,0,0,2.663846484,0,0,0,0.012261664,0,0,0.003065416,0,0.021457912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018392496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058242904,0,0,0,0,5.309300472,0,0,0,0.134878303,0,0,0,0,0,0,0,0,0,0,0.079700815,0.003065416,0.003065416,0,0,0,0,0,1.167923487,0,0,0,1.284409294,0,0,0.049046656,0,0,0,0,0.450616149,0,0.009196248,0,0,7.280362945,0,0,0,0,0,0,0,0,0.009196248,0,0,0.208448286,0,0,0,0,0,0,0,0,0,0,0.389307829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113420391,0,0,0.006130832,0,0,0,0.131812887,0.413831157,0,0,0,0,0.003065416,0,0.009196248,0,0,0,0,0,0,0,0,0,0.042915824,0,0.554840292,0,0,0,0.01532708,0,0.058242904,0,0.003065416,0,0,0,0
yControl(huadong cohort),0.344289203,0.196164778,0,0,0,0.002001681,0,0.094079026,0,0.002001681,0,0,0,0.002001681,0.002001681,0.130109292,0.002001681,0,0,0,0,0.026021858,0,0.010008407,0,0,0.008006726,0.002001681,0.090075664,0,0,0.022018496,0,0.068057168,0,0,0,0,1.497257696,0.010008407,0.030025221,0,0,0.314263982,0.004003363,0.712598583,0,0.01401177,0,0.108090796,0,0,0.004003363,0,0,0,0,0,0,0.022018496,0,0,0,0.002001681,0,0,0.052043717,0.010008407,0.024020177,0,0,0,0,0,0.004003363,0,0.002001681,0.070058849,0.086072301,0.008006726,0,0.002001681,0.012010088,0,0,0,20.9776212,3.749149285,0,0.002001681,0,0,0.004003363,0,16.43180271,0.002001681,0,0.058048761,0,0,0,0,0,0,0,0,0,0.002001681,0,0.004003363,0,0,0.040033628,0,0,0,0.01401177,0,0.658553185,0,0.924776813,0,0,0,0,3.228712118,0,0,0,5.460586893,0,0,0.060050442,0,0,0,0.002001681,0.022018496,0,0,0,0,0,0,0,0,0.002001681,0,0,0,0.004003363,0,0,0.002001681,0,0,0,0,0,0,0.004003363,0.004003363,0,0,0,0,0,0,0,0,0.160134513,0,0,0,0,0,0,0,0.004003363,0,0,0.084070619,0,0.006005044,0,0,6.541494856,0,0,0,0.154129469,0,0,0,0,0.004003363,0,0,0,0,0,2.858401057,0,0.908763361,0,0,0.036030265,0.002001681,0,2.019696545,0,0,0,1.016854157,0,0,0.002001681,0,0,0,0,0.422354778,0,0.006005044,0.002001681,0,7.326153969,0,0,0,0,0,0,0.002001681,0,0.100084071,0,0,2.910444774,0,0,0,0,0,0,0,0,0,0,1.060891149,0,0,0,0,0.02802354,0,0,0,0,0,0,0.010008407,0.250210177,15.15873334,0,0,0.018015133,0,0,0,0.194163097,0.066055487,0,0,0,0,0.002001681,0,0.002001681,0,0,0,0.008006726,0,0,0,0,0.002001681,0.036030265,0,0.180151327,0,0,0.008006726,0.018015133,0,2.742303535,0,0,0,0,0,0.002001681
yControl(huadong cohort),0.24867067,0.013227163,0.058199519,0.026454327,0,0.007936298,0.029099759,0.095235576,0.007936298,0,0,0.015872596,0,0.013227163,0.005290865,0.002645433,0.251316103,0.002645433,0,0.007936298,0.002645433,1.185153832,0,0.103171874,0,0,0,0.007936298,0.082008412,0,0,0,0,0.492050475,0,0.002645433,0,0.005290865,0.137562498,0.060844951,0.137562498,0.002645433,0.007936298,0.49734134,0,1.484087723,0,0.026454327,0.037036057,0.047617788,0.002645433,0,0.002645433,0,0,0,0.005290865,0.026454327,0.1296262,0.010581731,0,0,0,0.007936298,0,0.007936298,0.023808894,0,0.002645433,0.010581731,0,0,0,0,0.010581731,0.002645433,0,0.031745192,0.460305283,0,0.007936298,0.021163461,0.002645433,0,0.007936298,0.037036057,32.46210418,1.417951906,0,0.005290865,0,0,0.002645433,0,25.89614031,0,0,0.013227163,0.037036057,0.015872596,0,0.015872596,0,0,0,0,0,0,0,0.015872596,0,0,0.010581731,0,0,0,0.111108172,0.005290865,0.563477157,0.007936298,1.261871379,0.010581731,0.002645433,0,0,9.650538346,0,0.002645433,0.005290865,0.076717547,0.005290865,0,0.333324515,0.002645433,0,0,0.010581731,0,0.002645433,0,0,0.007936298,0,0,0,0,0.005290865,0.005290865,0.005290865,0,0,0,0,0.007936298,0,0.002645433,0,0,0,0.013227163,0,0,0,0,0,0.010581731,0.002645433,0,0,0,0.002645433,0,0,0,0,0,0,0.005290865,0.005290865,0,0,0.587286051,0.018518029,0,0.005290865,0,2.603105738,0.002645433,0.002645433,0,0.029099759,0.002645433,0.002645433,0,0,0,0,0,0,0,0,0.99468268,0.010581731,3.727414619,0,0,0.002645433,0,0,1.087272823,0,0,0.002645433,1.235417052,0,0,0.023808894,0,0,0,0,0.097881008,0.013227163,0.005290865,0.100526441,0,1.843866564,0,0,0,0,0,0,0.002645433,0,0.050263221,0,0,2.14809132,0.002645433,0,0.002645433,0,0.087299278,0,0,0.029099759,0.018518029,0,1.989365361,0.007936298,0,0.007936298,0.002645433,0,0.002645433,0,0.023808894,0,0,0,0.007936298,0,2.899394196,0,0,0,0,0,0,1.068754795,0.632258406,0,0.002645433,0.002645433,0.002645433,0.007936298,0,0.280415862,0,0,0,0,0,0,0,0.005290865,0,0.031745192,0,0.044972355,0.002645433,0.010581731,0,0,0.03968149,0.206343748,0,0,0,0,0.023808894,0.018518029
yControl(huadong cohort),0.079324608,0.196422838,0.052883072,0.022664174,0,0.01699813,0.015109449,56.10327308,0,0.001888681,0,0.005666043,0.001888681,0.003777362,0.001888681,0.045328347,0.090656694,0.001888681,0,0.009443406,0,0.11709823,0,0.015109449,0.013220768,0.003777362,0.026441536,0.007554725,0.013220768,0,0,0,0,0.001888681,0,0,0,0.003777362,0.007554725,0.037773623,0.141651085,0,0.003777362,0.045328347,0,0.134096361,0.001888681,0,0.050994391,0.013220768,0,0,0,0.001888681,0,0,0.003777362,0.003777362,0,0.039662304,0,0,0,0.001888681,0,0.003777362,0.032107579,0.011332087,0,0,0,0,0,0,0.013220768,0,0,0,0.075547245,0.001888681,0.003777362,0.007554725,0.003777362,0,0.003777362,0.03399626,7.516950913,4.806693486,0,0.007554725,0,0,0.003777362,0,2.64793095,0,0,0.498611819,0.009443406,0.005666043,0,0.005666043,0,0,0.005666043,0,0,0,0,0.01699813,0,0,0.005666043,0,0.015109449,0,11.90435719,0.001888681,0,0.018886811,0.239862504,0,0.003777362,0,0,0.897123539,0,0,0,0.168092621,0,0,0.009443406,0,0,0,0.003777362,0,0,0,0,0.001888681,0.001888681,0,0,0,0.007554725,0.015109449,0.013220768,0,0,0,0,0,0,0,0,0,0,0.005666043,0.003777362,0,0,0,0.001888681,0,0.001888681,0,0,0.001888681,0.003777362,0,0,0,0,0,0.003777362,0.020775492,0.003777362,0.001888681,0,0.132207679,0.009443406,0,0,0,1.554384573,0.003777362,0,0,0.075547245,0,0,0,0,0,0,0,0,0,0.001888681,0.156760534,0,4.302415623,0,0,0.001888681,0,0,0.147317128,0,0,0.001888681,0.139762404,0.013220768,0,0.013220768,0.003777362,0,0,0,0.003777362,0.007554725,0.003777362,0.062326477,0,0.74980641,0,0,0,0,0,0,0,0,0.015109449,0.005666043,0,1.873571685,0,0,0,0,0.032107579,0,0,0.020775492,0,0,0.241751185,0,0,0,0.015109449,0.003777362,0.001888681,0,0.011332087,0,0.001888681,0,0,0,1.014221769,0,0,0.020775492,0,0,0,0.054771753,0.075547245,0,0,0.013220768,0,0.011332087,0,0.304077663,0.003777362,0,0,0,0.003777362,0,0,0.005666043,0.005666043,0,0,0.213420968,0,0.005666043,0.003777362,0,0.026441536,2.190870115,0,0,0,0,0.003777362,0.024552855
yControl(huadong cohort),0.364282137,0.022767634,0.062231532,0,0,0.001517842,0,14.1918249,0,0,0.033392529,0,0,0.001517842,0.107766799,0.039463898,2.703277021,0,0,0,0,0.004553527,0,0.01366058,0,0.207944386,0.039463898,0,0.135087959,0,0,0.004553527,0,0.010624896,0,0.003035684,0,0.001517842,0,0.355175083,0.006071369,0,0.003035684,0.153302066,0,0.022767634,0,0,0.060713689,0.031874687,0,0,0.010624896,0.001517842,0,0,0,0,0,0.227676335,0,0,0,0.004553527,0,0,0.021249791,0,0,0.033392529,0,0,0,0,0,0,0,0,0.01366058,0.001517842,0,0,0,0,0,0.033392529,10.60819938,0.04098174,0,0,0,0,0,0,5.505213788,0,0,0.025803318,0.004553527,0,0,0.50240578,0,0,0,0,0,0,0,0,0,0,0.840884598,0,0,0,0.107766799,0,0.042499583,0,9.676244251,0,0,0.003035684,0,0.063749374,0,0.001517842,0,0.01366058,0,0,0,0,0,0,0.001517842,0,0,0,0,0.021249791,0,0,0,0,0,0,0,0,0,0,0.003035684,0,0,0,0,0,0,0,0,0.01366058,0,0.010624896,0,0,0,0.001517842,0,0,0.132052274,0,0,0,0,0,0,0.003035684,0.003035684,0,0,0.056160163,0.003035684,0,0.001517842,0,2.175067923,0,0,0,0.268658076,0,0,0,0,0,0,0,0,0,0,2.463457948,0,0.009107053,0,0,0.016696265,0,0,0.007589211,0.007589211,0,0,0.004553527,0.003035684,0,0.003035684,0,0,0,0,0.004553527,0,0.033392529,0,0,0.039463898,0,0,0,0,0,0,0,0,0.001517842,0.001517842,0,44.73839989,0,0,0,0,0.001517842,0,0,0.021249791,0.012142738,0,1.17480989,0.006071369,0,0,0,0,0,0,0,0,0,0,0.001517842,0.001517842,0.654190003,0,0,0,0,0,0,0.010624896,0.837848914,0,0.006071369,0,0.001517842,0.001517842,0,0.103213272,0,0,0,0.009107053,0,0,0,0.033392529,0.001517842,0.018214107,0,0.098659745,0,0,0,0.352139399,0.018214107,0.210980071,0,0,0,0,0.010624896,0.019731949
oCRC(huadong cohort),59.35832235,0.037671878,0,0.006278646,0,0,0,0.010464411,0,0,0.215566857,0,0,0.008371528,0.002092882,0.002092882,0.414390657,0.031393232,0,0,0,0.002092882,0.004185764,0.018835939,0,0,0.002092882,0,0.03976476,0,0,0,0,0.004185764,0,0.004185764,0,0.035578996,0.012557293,0.06906511,0,0,0.002092882,0.370440133,0,0.002092882,0,0,0,3.248153032,0,0,0,0,0,0,0,0,0,0.016743057,0,0,0,0.006278646,0,0,0.023021703,0,0,0,0,0,0,0.062786463,0,0,0,0,0.025114585,0.004185764,0,0,0,0.002092882,0.006278646,0,0.203009564,0.008371528,0,0,0,0,0,0,5.23220527,0.002092882,0,0,0,0.012557293,0,0.002092882,0,0,0,0,0,0,0,0,0,0,0.006278646,0,0,0,0.025114585,0,0.010464411,0,15.67777987,0,0,0,0,0.064879345,0,0,0,0,0,0,0.002092882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002092882,0.002092882,0,0,0.004185764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002092882,0,0,0,0,0,0,0,0.016743057,0,0,0.075343756,0,0,0,0,1.475481886,0,0,0,0.144408865,0,0,0,0,0,0,0,0,0,0,0.355789958,0,0.002092882,0,0,0.020928821,0.002092882,0,0.016743057,0,0,0,0.004185764,0,0.010464411,0.008371528,0,0,0,0,0.002092882,0,0.010464411,0.006278646,0,0.052322053,0,0,0,0,0,0,0,0,0,0,0,0.033486114,0,0,0,0,0,0,0,0,0,0,7.802264498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087901049,0.002092882,0,0,0,0,0,0.006278646,0.010464411,0,0,0,0,2.120089575,0,0.008371528,0,0,0,0.048136288,0,0,0,0.037671878,0.399740483,0.008371528,0,0.012557293,0.002092882,0,0.002092882,1.762206735,0,0.140223101,0.004185764,0.002092882,0,0,0,0
